STAT_ID,BAN,TAMBON,DISTRICT,PROVINCE,UTM_E,UTM_N,YEAR,DATE,VALUE
MNG-0108,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,4/07/2022,0:00
MNG-0109,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,5/07/2022,0:00
MNG-0110,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,6/07/2022,14:24
MNG-0111,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,7/07/2022,0:00
MNG-0112,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,8/07/2022,4:48
MNG-0113,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,9/07/2022,9:36
MNG-0114,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,10/07/2022,19:12
MNG-0115,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,11/07/2022,4:48
MNG-0116,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,12/07/2022,19:12
MNG-0117,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,13/07/2022,0:00
MNG-0118,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,14/07/2022,0:00
MNG-0119,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,15/07/2022,9:36
MNG-0120,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,16/07/2022,0:00
MNG-0121,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,17/07/2022,0:00
MNG-0122,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,18/07/2022,0:00
MNG-0123,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,19/07/2022,0:00
MNG-0124,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,20/07/2022,9:36
MNG-0125,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,21/07/2022,9:36
MNG-0126,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,22/07/2022,9:36
MNG-0127,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,23/07/2022,4:48
MNG-0128,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,24/07/2022,0:00
MNG-0129,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,25/07/2022,0:00
MNG-0130,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,26/07/2022,0:00
MNG-0131,ยาง,แม่งอน,ฝาง,เชียงใหม่,509406,2189176,2558,27/07/2022,0:00
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,1/07/2022,4:48
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,2/07/2022,4:48
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,3/07/2022,0:00
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,4/07/2022,0:00
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,5/07/2022,0:00
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,6/07/2022,0:00
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,7/07/2022,19:12
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,8/07/2022,4:48
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,9/07/2022,4:48
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,10/07/2022,4:48
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,11/07/2022,4:48
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,12/07/2022,0:00
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,13/07/2022,4:48
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,14/07/2022,14:24
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,15/07/2022,14:24
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,16/07/2022,14:24
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,18/07/2022,0:00
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,19/07/2022,0:00
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,20/07/2022,4:48
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,21/07/2022,14:24
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,22/07/2022,14:24
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,23/07/2022,14:24
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,24/07/2022,9:36
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,25/07/2022,0:00
UTH-0105,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,26/07/2022,4:48
UTH-0106,ผามูบ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,27/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,1/07/2022,19:12
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,2/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,3/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,4/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,5/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,6/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,7/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,8/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,9/07/2022,14:24
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,10/07/2022,4:48
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,11/07/2022,9:36
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,12/07/2022,4:48
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,13/07/2022,19:12
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,14/07/2022,4:48
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,15/07/2022,19:12
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,16/07/2022,14:24
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,17/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,18/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,19/07/2022,9:36
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,20/07/2022,19:12
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,21/07/2022,4:48
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,22/07/2022,14:24
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,23/07/2022,14:24
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,24/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,25/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,26/07/2022,0:00
UTH-0205,ห้วยเรือ,แม่พูล,ลับแล,อุตรดิตถ์,607333,1959435,2556,27/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,1/07/2022,19:12
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,2/07/2022,19:12
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,3/07/2022,4:48
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,4/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,5/07/2022,19:12
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,6/07/2022,4:48
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,8/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,9/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,10/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,11/07/2022,14:24
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,12/07/2022,4:48
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,13/07/2022,9:36
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,14/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,15/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,16/07/2022,14:24
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,17/07/2022,14:24
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,18/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,19/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,20/07/2022,4:48
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,21/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,22/07/2022,4:48
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,23/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,24/07/2022,19:12
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,25/07/2022,0:00
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,26/07/2022,19:12
KBN-0205,หน้าหม้อ,กระบี่น้อย ,เมือง,กระบี่,494091,907391,2558,27/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,1/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,2/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,3/07/2022,4:48
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,4/07/2022,4:48
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,5/07/2022,4:48
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,6/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,7/07/2022,4:48
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,8/07/2022,4:48
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,9/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,10/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,11/07/2022,9:36
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,12/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,13/07/2022,9:36
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,14/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,15/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,16/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,17/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,18/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,19/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,20/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,21/07/2022,4:48
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,22/07/2022,4:48
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,23/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,24/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,25/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,26/07/2022,0:00
SNI-0105,สวนทุเรียน,มะเร็ต,เกาะสมุย,สุราษฎร์ธานี,610448,1050421,2556,27/07/2022,0:00
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,16/08/2022,1.6
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,17/08/2022,3.8
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,18/08/2022,0.6
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,19/08/2022,0.4
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,20/08/2022,1.4
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,21/08/2022,27.4
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,22/08/2022,1.6
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,23/08/2022,3.2
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,24/08/2022,40.4
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,25/08/2022,0.6
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,26/08/2022,12.6
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,27/08/2022,9
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,28/08/2022,0.2
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,29/08/2022,0.2
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,30/08/2022,0.2
BKT-0205,บ่อหลวง,บ่อเกลือใต้,บ่อเกลือ,น่าน,726815,2118657,2558,31/08/2022,3.8
PF1-0205,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,15/08/2022,0
PF1-0206,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,16/08/2022,2.6
PF1-0207,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,17/08/2022,1.6
PF1-0208,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,18/08/2022,0.2
PF1-0209,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,19/08/2022,0
PF1-0210,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,20/08/2022,0.4
PF1-0211,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,21/08/2022,32.6
PF1-0212,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,22/08/2022,0.2
PF1-0213,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,23/08/2022,15.2
PF1-0214,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,24/08/2022,17.6
PF1-0215,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,25/08/2022,0
PF1-0216,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,26/08/2022,7.4
PF1-0217,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,27/08/2022,6.8
PF1-0218,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,28/08/2022,0
PF1-0219,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,29/08/2022,0
PF1-0220,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,30/08/2022,0
PF1-0221,นากอก,ภูฟ้า,บ่อเกลือ,น่าน,728778,2106209,2558,31/08/2022,0
PMP-0105,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,15/08/2022,0
PMP-0106,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,16/08/2022,25.6
PMP-0107,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,17/08/2022,0.6
PMP-0108,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,18/08/2022,5.4
PMP-0109,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,19/08/2022,0.2
PMP-0110,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,20/08/2022,0
PMP-0111,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,21/08/2022,8
PMP-0112,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,22/08/2022,31.6
PMP-0113,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,23/08/2022,6.8
PMP-0114,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,24/08/2022,0
PMP-0115,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,25/08/2022,6.6
PMP-0116,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,26/08/2022,8
PMP-0117,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,27/08/2022,7.8
PMP-0118,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,28/08/2022,4.6
PMP-0119,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,29/08/2022,0
PMP-0120,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,30/08/2022,3.8
PMP-0121,สบป่อง ,สบป่อง ,ปางมะผ้า ,แม่ฮ่องสอน,421122,2158651,2564,31/08/2022,42.6
TK-0105,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,16/08/2022,0
TK-0106,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,17/08/2022,0
TK-0107,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,18/08/2022,0
TK-0108,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,19/08/2022,0
TK-0109,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,20/08/2022,0
TK-0110,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,21/08/2022,0
TK-0111,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,22/08/2022,0
TK-0112,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,23/08/2022,0
TK-0113,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,24/08/2022,0
TK-0114,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,25/08/2022,0
TK-0115,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,26/08/2022,0
TK-0116,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,27/08/2022,0
TK-0117,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,28/08/2022,0
TK-0118,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,29/08/2022,0
TK-0119,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,30/08/2022,0
TK-0120,ทุ่งปง,ทุ่งกว๋าว,เมืองปาน,ลำปาง,548996,2049851,2558,31/08/2022,0
JS-0105,ป่าคา,แจ้ซ้อน,เมืองปาน,ลำปาง,543237,2090596,2558,15/08/2022,0
JS-0105,ป่าคา,แจ้ซ้อน,เมืองปาน,ลำปาง,543237,2090596,2558,16/08/2022,12.8
JS-0105,ป่าคา,แจ้ซ้อน,เมืองปาน,ลำปาง,543237,2090596,2558,17/08/2022,11.8
JS-0105,ป่าคา,แจ้ซ้อน,เมืองปาน,ลำปาง,543237,2090596,2558,18/08/2022,0
JS-0105,ป่าคา,แจ้ซ้อน,เมืองปาน,ลำปาง,543237,2090596,2558,19/08/2022,0
JS-0105,ป่าคา,แจ้ซ้อน,เมืองปาน,ลำปาง,543237,2090596,2558,20/08/2022,0
JS-0105,ป่าคา,แจ้ซ้อน,เมืองปาน,ลำปาง,543237,2090596,2558,21/08/2022,21.4
JS-0105,ป่าคา,แจ้ซ้อน,เมืองปาน,ลำปาง,543237,2090596,2558,22/08/2022,20.6
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,15/08/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,16/08/2022,1.4
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,17/08/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,18/08/2022,10
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,19/08/2022,0.4
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,20/08/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,21/08/2022,47.2
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,22/08/2022,31.4
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,23/08/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,24/08/2022,1.2
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,25/08/2022,0.6
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,26/08/2022,18.4
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,27/08/2022,23.4
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,28/08/2022,0.4
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,29/08/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,30/08/2022,0
MFL-0105,ห้วยไร่สามัคคี,แม่ฟ้าหลวง,แม่ฟ้าหลวง,เชียงราย,586063,2242302,2558,31/08/2022,0
MSI-0205,หินแตก,แม่สลองใน,แม่ฟ้าหลวง,เชียงราย,566646,2239652,2558,15/08/2022,0
MSI-0205,หินแตก,แม่สลองใน,แม่ฟ้าหลวง,เชียงราย,566646,2239652,2558,16/08/2022,0.6
